"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Male","Male",70,185,10.5,"Freshman",3.5,3.8,33,0,1,70,36,7.5,3,54,60,8,"few",32,"Whiplash","Rick and Morty","Black Mirror","Stat200_L1"
"Female","Female",65,141,5,"Freshman",3,3.8,31,3,1,0,200,8,6,49,49,1,"millions",10,"Inception","none","none","Stat200_L1"
"Male","Male",74,150,12.5,"Sophomore",3,3.5,32,6,3,94,0,6.5,4,48,55,1,"none",50,"It's Such a Beautiful Day","It's Always Sunny in Philadelphia","Archer","Stat200_L1"
"Female","Female",66,152,8.5,"Sophomore",4,4,28,2,1,100,40,7,20,45,45,8,"few",50,"The Breakfast Club","Criminal Minds","Friends","Stat200_L1"
"Male","Male",67,120,7.5,"Sophomore",4.5,4,33,0,0,0,50,8,10,45,48,6,"hundreds",1,"Spirited Away","Friends","2 Broke sisters","Stat200_L1"
"Male","Male",65,125,8.5,"Freshman",4,3.9,30,0,1,90,48,7.5,5,43,42,6,"one",80,"Jurassic Park","Atlanta","The Walking Dead","Stat200_L1"
"Male","Male",70,161,11.5,"Sophomore",3,3.5,32,1,2,95,60,8,5,50,65,9,"dozens",20,"Persona","Game of Thrones","Breaking Bad","Stat200_L1"
"Male","Male",69,125,8.5,"Freshman",2,4,29,3,3,90,1000,7,5,45,44,4,"one",99,"Baby Driver","Game of Thrones","Avatar the Last Airbender","Stat200_L1"
"Male","Male",69,170,10,"Sophomore",8,4,32,0,0,130,0,6,10,49,49,3,"few",0,"none","none","none","Stat200_L1"
"Male","Male",75,160,13,"Freshman",3,3.6,33,0,1,90,40,6,6,56,57,7,"one",50,"Caddyshack","Sportscenter","The office","Stat200_L1"
"Male","Male",69,140,8,"Senior",2,3.6,28,1,0,95,40,8,8,38,42,7,"hundreds",50,"Harry Potter","The Office","Agents of SHIELD","Stat200_L1"
"Female","Female",64,123,7,"Freshman",3,3.6,35,0,1,55,120,7.5,10,52,52,6,"one",100,"La La Land","Rick and Morty","Bob's Burgers","Stat200_L1"
"Female","Female",67,112,6.5,"Freshman",1.5,4,33,3,0,0,20,7,7,48,48,5,"one",50,"none","none","none","Stat200_L1"
"Female","Female",67,150,8,"Sophomore",3.5,3.6,26,6,1,95,47,7.5,15,49,54,7,"few",75,"The Choice","Grey's Anatomy","The Bachelor","Stat200_L1"
"Female","Female",64,94,5.5,"Senior",6,3.6,31,0,1,65,2,6,9,41,45,3,"few",30,"Vertigo","none","none","Stat200_L1"
"Male","Male",72,180,10,"Freshman",2,3.9,35,2,2,100,25,7,8,54,53,7,"dozens",70,"The Godfather","Avatar: The Last Airbender","Spongebob Squarepants","Stat200_L1"
"Male","Male",74,153,11.5,"Sophomore",1,1.7,28,2,1,95,14,7.5,4,57,65,10,"millions",100,"The Prestige","none","None","Stat200_L1"
"Male","Male",72,220,11,"Junior",3,3.5,33,1,1,100,0,7,4,54,56,7,"few",10,"none","none","none","Stat200_L1"
"Female","Female",64,145,7.5,"Junior",3.5,3.8,28,0,1,65,200,6,9,48,51,3,"millions",20,"The Dark Knight","none","none","Stat200_L1"
"Female","Female",64,108,6,"Sophomore",4,3.9,31,0,0,60,2,8,15,47,50,8,"few",20,"Inception","Game of  thrones","Person of Interest","Stat200_L1"
"Female","Female",67,122,10,"Freshman",4,4,34,0,1,80,9,7,15,46,47,7,"few",99,"3 Idiots","Kim Possible","Big Bang Theory","Stat200_L1"
"Male","Male",77,170,10,"Junior",6,3.5,33,1,0,0,300,7.5,2,44,49,9,"few",10,"none","big bang theory","sherlock homles","Stat200_L1"
"Female","Female",65,114,6.5,"Freshman",6,3.7,33,0,0,0,110,6,5,46,46,7,"few",42,"The Contact","Doctor Who","Star Trek","Stat200_L1"
"Male","Male",72,170,9,"Junior",3,3.9,34,1,0,28,8,7.5,25,50,50,8,"hundreds",4,"harry potter","none","none","Stat200_L1"
"Male","Male",72,185,10.5,"Sophomore",2.5,2.9,27,0,1,80,6,7,12,49,55,10,"few",100,"The Prestige","White Collar","The League","Stat200_L1"
"Male","Male",68,144,8,"Freshman",7,3.7,34,1,0,80,40,8,1,46,50,5,"thousands",10,"Arrival","Game of Thrones","Friends","Stat200_L1"
"Male","Male",70,140,9,"Sophomore",4,3.1,29,1,1,110,2,7,6,47,52,7,"hundreds",10,"Forrest Gump","Orange is the new black","Game of Thornes","Stat200_L1"
"Male","Male",69,163,10.5,"Freshman",2,3.5,28,0,2,110,900,8.5,6,45,48,3,"thousands",0,"Moneyball","Game of thrones","ballers","Stat200_L1"
"Female","Female",62,103,6,"Sophomore",3,3.5,30,1,0,90,1000,7,13,47,46,6,"dozens",30,"none","none","none","Stat200_L1"
"Male","Male",70,149,9,"Freshman",3,3.7,30,1,1,90,9,7,20,48,52,6,"few",55,"The Dark Knight","Shameless","Castle","Stat200_L1"
"Male","Male",69,149,9.5,"Junior",7,3.5,31,0,0,40,0,7,4,45,45,8,"one",5,"SAW","Game of Thrones","The Walking Dead","Stat200_L1"
"Male","Male",72,156,9.5,"Freshman",5,3.7,31,1,0,95,20,8,4,38,42,6,"one",50,"Interstellar","Sherlock Holmes","The Big Bang","Stat200_L1"
"Male","Male",77,145,8,"Senior",3.5,2.3,33,1,1,0,14,8,7,51,51,4,"dozens",9,"transformer","none","none","Stat200_L1"
"Male","Male",66,120,9.5,"Freshman",3,3.5,35,2,2,80,100,8,3,38,42,4,"millions",0,"The Empire Strikes Back","Spongebob","none","Stat200_L1"
"Male","Male",67,135,9.5,"Senior",2,3.8,32,0,1,0,0,8,4,54,54,5,"dozens",75,"Arrival","Game of Thrones","Rick and Morty","Stat200_L1"
"Male","Male",65,140,9,"Junior",7,3.3,36,15,2,95,1,7,10,52,56,6,"one",10,"Air Bud","Tom and Jerry","Lost Heart","Stat200_L1"
"Female","Female",66,136,9.5,"Sophomore",2.5,3,32,0,2,70,10,7.5,25,50,51,7,"few",80,"Divergent","Dolls","One Punch Man","Stat200_L1"
"Female","Female",68,142,8,"Freshman",8.5,3.9,33,1,0,0,800,6.5,3,47,46,4,"few",50,"suicide squad","none","none","Stat200_L1"
"Male","Male",62,150,10.5,"Freshman",8,3.9,33,0,5,0,100,6,10,45,48,8,"dozens",10,"Harry poter","Sports","News","Stat200_L1"
"Male","Male",64,132,8,"Freshman",3,3.4,20,0,2,100,40,7,2,48,49,7,"one",90,"Fast and Furious 8","Teen Wolf","Flash","Stat200_L1"
"Male","Male",70,163,10.5,"Freshman",0,3.6,32,5,1,100,0,7.5,10,53,54,7,"thousands",100,"Superbad","Breaking Bad","The Office","Stat200_L1"
"Male","Male",70,221,10.5,"Freshman",2,3.7,30,2,1,95,130,7.5,5,57,50,7,"dozens",90,"Breakfast Club","The Office","How I Met Your Mother","Stat200_L1"
"Male","Male",67,99,9.5,"Sophomore",3,3.2,28,0,1,0,1000,8,3,46,51,8,"one",0,"Wind Valley","none","none","Stat200_L1"
"Female","Female",65,120,9,"Freshman",3.5,4,36,0,1,65,300,7,4,44,48,1,"few",85,"The Grand Budapest Hotel","Game of Thrones","The Office","Stat200_L1"
"Male","Male",72,160,13,"Freshman",5,3.5,32,0,2,80,30,9,2,37,44,5,"few",90,"Life of Pi","none","none","Stat200_L1"
"Male","Male",69,147,9,"Freshman",6.5,3.7,26,0,2,0,73,7.5,3,54,64,9,"millions",99,"Interstellar","The Big Bang Theory","Game of thrones","Stat200_L1"
"Male","Male",68,120,10.5,"Freshman",4,3.8,32,0,1,100,10,7.5,4,55,61,1,"one",50,"Fight Club","Game of Thrones","The Office","Stat200_L1"
"Male","Male",74,165,11.5,"Freshman",2,4,30,2,0,0,120,6.5,5,48,49,9,"few",50,"momento","breaking bad","game of thrones","Stat200_L1"
"Female","Female",62,128,7,"Junior",5,3.6,26,1,1,100,40,7.5,25,48,49,2,"one",80,"The Parent Trap","Grey's Anatomy","Parenthood","Stat200_L1"
"Male","Male",69,180,10.5,"Junior",3,3,28,0,1,90,110,7.5,7,49,51,7,"thousands",100,"batman begins","the simpsons","the office","Stat200_L1"
"Female","Female",65,90,6.5,"Junior",6,3.8,31,0,0,0,200,9,24,47,49,4,"few",35,"Zootopia","Modern family","The Walking Dead","Stat200_L1"
"Male","Male",72,150,10.5,"Junior",4,3,35,0,1,110,0,7,9,47,49,8,"thousands",0,"John Wick","Narcos","GoT","Stat200_L1"
"Female","Female",66,127,8,"Sophomore",2,2.8,35,0,1,80,51,7.5,13,47,48,3,"none",50,"Shawshank Redemption","Suits","The Office","Stat200_L1"
"Female","Female",62,128,6.5,"Freshman",7,4,29,0,2,80,200,7,10,39,43,3,"one",100,"Instructions Not Included","Grey's Anatomy","The Fosters","Stat200_L1"
"Male","Male",70,198,14,"Freshman",6,3.9,34,0,0,90,10,7,3,45,50,5,"few",90,"none","none","none","Stat200_L1"
"Male","Male",68,143,9.5,"Freshman",1.5,3.8,33,4,2,105,1,8,13,50,49,1,"one",20,"Lion","Black Mirror","Rick and Morty","Stat200_L1"
"Female","Female",63,125,7.5,"Sophomore",4,3.2,27,0,2,60,20,8,3,52,53,9,"hundreds",40,"none","Modern Family","The Bachelorette","Stat200_L1"
"Female","Female",65,135,7,"Freshman",3,3.4,30,1,1,110,7,8,15,54,56,7,"dozens",80,"Extremely Loud Incredibly Close","Raising Hope","The Office","Stat200_L1"
"Male","Male",69,155,9.5,"Freshman",1,4,30,0,1,108,140,7,8,53,56,5,"millions",25,"Get Out","The Office","How I Met Your Mother","Stat200_ONL"
"Male","Male",73,176,10.5,"Junior",8,3.9,29,0,0,80,300,7,50,50,51,2,"few",98,"Forrest Gump","none","none","Stat200_ONL"
"Male","Male",66,150,8.5,"Junior",7,3.4,29,4,0,0,400,7,8,49,54,7,"few",1,"Batman","Friends","Community","Stat200_ONL"
"Male","Male",68,153,10,"Junior",4,3,30,0,1,56,60,9,3,42,43,5,"dozens",3,"none","none","none","Stat200_ONL"
"Female","Female",65,100,5.5,"Junior",2,3.5,30,3,0,133,1000,7,4,49,51,8,"none",2,"None","None","None","Stat200_ONL"
"Female","Female",65,140,10,"Sophomore",3.5,3.5,25,0,0,110,10,7,6,48,48,6,"few",10,"me before you","orange is new black","game of throne","Stat200_ONL"
"Female","Female",64,114,6.5,"Sophomore",7,3.9,32,0,0,0,500,7,7,49,51,6,"dozens",40,"Forrest Gump","Breaking Bad","GoT","Stat200_ONL"
"Male","Male",71,160,9.5,"Junior",1,3.8,34,0,2,110,29,7,5,49,57,6,"dozens",10,"The Shawshank Redemption","Avatar","NCIS","Stat200_ONL"
"Male","Male",70,130,8.5,"Sophomore",3,3.3,29,0,1,95,140,7,3,53,56,3,"few",30,"Avengers","none","none","Stat200_ONL"
"Male","Male",69,149,8.5,"Freshman",10,4,34,4,0,100,500,9.5,6,46,45,9,"one",50,"Intersteller","none","none","Stat200_ONL"
"Male","Male",67,150,9.5,"Junior",6,2.7,29,3,1,90,120,7.5,4,52,52,9,"millions",0,"None","Scrubs","Rick And Morty","Stat200_ONL"
"Female","Female",67,132,8.5,"Sophomore",4,4,32,4,1,74,0,7.5,10,44,46,3,"millions",1,"i dont know!","none","none","Stat200_ONL"
"Male","Male",72,194,12,"Junior",2,2.9,28,6,5,125,150,8,10,57,53,9,"few",10,"The Prestige","Game of Thrones","Breaking Bad","Stat200_ONL"
"Female","Female",64,160,6.5,"Junior",3,2.9,21,0,0,82,20,6,10,55,54,8,"none",50,"Jurassic Park","none","none","Stat200_ONL"
"Female","Female",62,110,4.5,"Junior",6,3.3,28,0,2,0,40,9,15,53,53,2,"few",20,"none","none","none","Stat200_ONL"
"Male","Male",67,146,9,"Sophomore",2,4,28,0,0,90,5,8,2,59,55,7,"one",30,"none","Sherlock","Dr. House","Stat200_ONL"
"Male","Male",74,195,13,"Junior",3,3.1,28,2,1,110,120,8,5,52,58,3,"few",50,"The Dark Knight","Game of Thrones","Breaking Bad","Stat200_ONL"
"Female","Female",63,99,6,"Sophomore",2.5,3.7,30,0,0,0,0,8,8,46,46,7,"few",30,"The Forest Gump","Sense 8","black mirror","Stat200_ONL"
"Female","Female",62,116,7,"Junior",2,3.3,30,0,0,0,40,6,5,48,51,6,"few",50,"The Hunger Games","the Office","Modern Family","Stat200_ONL"
"Female","Female",66,105,6,"Sophomore",8,3.9,30,0,0,40,0,8,20,58,64,2,"few",10,"none","Castle","none","Stat200_ONL"
"Male","Male",66,133,9.5,"Junior",4.5,3.5,31,0,1,85,40,6,2,55,58,3,"few",51,"3 Idiots","The Big Band Theory","Inside the NBA","Stat200_ONL"
"Male","Other",95,300,18,"Other",10,4,36,30,12,200,1000,14,100,65,65,10,"millions",100,"none","none","none","Stat200_ONL"
"Female","Female",62,150,6,"Senior",5,2.4,34,2,2,100,120,8,20,52,53,3,"few",50,"Inglourious Basterds","Game of Thrones","Parks and Recreation","Stat200_ONL"
"Male","Male",72,128,10,"Freshman",2,4,34,0,1,0,200,7,1,47,49,6,"few",25,"Inside Out","The Office","Sherlock","Stat200_ONL"
"Female","Female",65,133,6.5,"Junior",8,3.9,33,2,0,80,90,7,33,47,55,7,"few",50,"Spirited Away","none","none","Stat200_ONL"
"Female","Female",69,145,9,"Junior",2,2.8,27,10,4,80,7,8,10,46,49,6,"few",35,"Grease","House of cards","the walking dead","Stat200_ONL"
"Female","Female",66,113,7.5,"Sophomore",5,3.7,31,0,0,0,400,7,5,50,53,1,"dozens",50,"Spirited Away","Supernatural","The Big Bang Theory","Stat200_ONL"
"Female","Female",64,140,8,"Senior",2,3.5,27,30,3,140,7,8,20,58,59,7,"few",90,"Wizard of Oz","Criminal Minds","Brain games","Stat200_ONL"
"Female","Female",65,127,7.5,"Junior",3.5,3.6,28,0,0,112,300,6.5,9,51,55,3,"few",5,"Leon","Game of Thrones","none","Stat200_ONL"
"Female","Female",63,110,6.5,"Sophomore",5.5,3.8,30,4,0,43,1000,7,8,46,47,6,"few",30,"the war horse","none","none","Stat200_ONL"
"Male","Male",65,118,8,"Sophomore",3,3.5,31,0,0,80,80,8,6,44,46,6,"dozens",80,"The Shawshank Redemption","none","none","Stat200_ONL"
"Female","Female",65,95,6.5,"Sophomore",2,3.7,29,0,0,0,0,8,10,45,46,3,"few",11,"none","game of thrones","gossip girls","Stat200_ONL"
"Male","Male",75,260,13,"Junior",3.5,2.1,34,0,1,110,140,8,4,45,49,5,"few",80,"The Dark Knight","Game of Thrones","Breaking Bad","Stat200_ONL"
"Male","Male",73,175,9.5,"Sophomore",2,3.6,32,0,1,105,0,7,6,47,52,7,"dozens",50,"Nacho Libre","Breaking Bad","Game of Thrones","Stat200_ONL"
"Female","Female",67,140,8,"Senior",3,3.4,25,3,5,105,60,8,11,51,51,2,"hundreds",100,"remember the titans","parks and rec","friends","Stat200_ONL"
"Female","Female",65,125,8,"Sophomore",3,2.8,29,3,2,85,26,7.5,20,55,59,6,"dozens",70,"harry potter","the office","veronica mars","Stat200_ONL"
"Female","Female",67,125,8,"Junior",6,2.9,33,1,1,0,11,6.5,12,50,54,7,"dozens",50,"Midnight in Paris","Law and Order:SVU","none","Stat200_ONL"
"Female","Female",66,147,8,"Junior",6.5,3.8,30,1,2,0,20,6.5,12,44,47,7,"one",30,"Leon","none","none","Stat200_ONL"
"Female","Female",63,112,6.5,"Sophomore",4,3.7,27,3,0,177,50,6.5,27,46,48,7,"few",40,"the leon","person of interests","game of throne","Stat200_ONL"
"Female","Female",60,100,5,"Sophomore",1,3.6,30,1,1,100,0,6,15,50,55,2,"few",10,"Narnia","Friends","How I met your mother","Stat200_ONL"
"Female","Female",62,142,8,"Sophomore",2,3.8,29,7,1,92,15,7,20,54,63,7,"dozens",50,"Pearl Harbor","Parks and Recreation","Shameless","Stat200_ONL"
"Male","Male",76,145,10,"Freshman",4.5,3.9,33,0,0,65,400,7.5,4,48,48,7,"few",55,"Pride and Prejudice","none","none","Stat200_ONL"
"Female","Female",65,120,8.5,"Senior",1.5,3.5,26,3,0,110,0,7.5,23,63,62,1,"thousands",90,"Fired Up","Entourage","Shameless","Stat200_ONL"
"Female","Female",64,117,6.5,"Junior",8,3.3,28,0,0,80,40,7,10,47,52,7,"few",70,"The Way We Are","none","none","Stat200_ONL"
"Female","Female",66,110,7,"Sophomore",10,3.9,30,0,0,0,30,6,6,50,50,4,"one",5,"none","none","none","Stat200_ONL"
"Female","Female",66,180,10,"Sophomore",3.5,2.9,24,10,7,100,0,8,10,43,49,3,"one",75,"Wolf of Wall Street","Fixer Upper","Rick and Morty","Stat200_ONL"
"Male","Male",67,155,10,"Sophomore",4,4,30,7,1,115,9,7.5,10,52,53,2,"millions",0,"The Dark Knight","Archer","Rick and Morty","Stat200_ONL"
"Male","Male",72,174,11,"Junior",5,2.9,25,1,0,80,25,9,2,57,65,7,"few",80,"Inside Out","Rick and Morty","The Walking Dead","Stat200_ONL"
"Male","Male",72,195,12.5,"Junior",4,3.1,30,0,0,80,0,5,6,50,50,5,"none",50,"Shawshank Redemption","Househunters International","Top Gun","Stat200_ONL"
"Female","Female",61,111,6.5,"Sophomore",4,3.8,27,0,0,0,100,7.5,6,46,54,6,"none",50,"none","none","none","Stat200_ONL"
"Female","Female",66,160,9,"Senior",7,3,22,0,3,80,4,8,33,54,55,5,"dozens",25,"White Chicks","Life of Kylie","Everybody Hates Chris","Stat200_ONL"
"Male","Male",73,145,11.5,"Other",2,4,31,8,1,110,0,8,2,52,56,3,"thousands",100,"There Will Be Blood","Game of Thrones","Frasier","Stat200_ONL"
"Male","Male",74,220,12,"Junior",4,2,31,4,0,80,20,7,6,51,53,7,"none",0,"Edge of tomorrow","House","Sherlock","Stat200_ONL"
"Male","Male",64,135,8,"Senior",3,3.5,30,1,1,100,1000,5,7,47,52,1,"one",50,"none","house of cards","game of thrones","Stat200_ONL"
"Male","Male",72,160,11,"Sophomore",2,3.4,26,3,2,115,300,8,4,53,55,1,"few",25,"Good Will Hunting","Game of Thrones","Family Guy","Stat200_ONL"
"Male","Male",72,195,12.5,"Junior",3.5,3.6,25,2,3,70,1000,7.5,5,52,54,3,"few",0,"The Shawshank Redemption","Tosh.0","American Dad","Stat200_ONL"
"Male","Male",68,165,8.5,"Sophomore",5,4,30,0,2,0,3,7,6,41,50,6,"thousands",25,"Titanic","Game of Thrones","Friends","Stat200_ONL"
"Male","Male",71,152,9.5,"Sophomore",2.5,3.7,29,5,2,108,17,7,5,49,53,8,"few",10,"Pirates of the Carribean","Game of Thrones","Rick and Morty","Stat200_ONL"
"Male","Male",65,180,9,"Junior",5,3.7,30,2,0,110,80,7.5,8,52,58,7,"few",40,"Wolf Worrier","GOT","The Big Bang","Stat200_ONL"
"Male","Male",75,220,13,"Sophomore",3,2.5,28,2,1,100,1,10,10,50,50,7,"few",20,"Hacksaw Ridge","Friends","Game of Thrones","Stat200_ONL"
"Male","Male",66,125,8,"Sophomore",2,3.5,31,1,1,0,30,8,13,52,52,4,"few",5,"Spirited away","Game of Thrones","none","Stat200_ONL"
"Female","Female",66,125,7.5,"Junior",3.5,3.5,29,0,1,0,21,6.5,8,50,51,9,"few",20,"none","The Office","How I Met Your Mother","Stat200_ONL"
"Female","Female",66,140,10,"Junior",1.5,3.4,27,2,4,85,20,9,8,56,46,4,"few",50,"ferris bueller's day off","the office","friends","Stat200_ONL"
"Female","Female",67,155,9.5,"Senior",3.5,3.9,19,7,2,115,1,8,20,60,62,7,"few",75,"Rambo: First Blood","Sherlock","The Office","Stat200_ONL"
"Male","Male",70,139,9.5,"Sophomore",3,3.5,30,0,1,90,3,8,6,50,53,6,"few",58,"Fast and furious","none","none","Stat200_ONL"
"Male","Male",71,178,10.5,"Junior",2.5,3.7,32,0,0,0,30,8.5,4,44,45,7,"few",30,"none","none","none","Stat200_ONL"
"Female","Female",68,134,8,"Senior",3.5,3.7,27,2,0,0,20,7.5,25,54,51,7,"few",20,"Spirited Away","lie to me","the office","Stat200_ONL"
"Female","Female",62,172,8.5,"Sophomore",3,2.8,28,2,1,100,1,8.5,100,55,52,3,"few",60,"Perks of being a Wallflower","Bates Motel","Rick and Morty","Stat200_ONL"
"Male","Male",68,180,10,"Junior",10,3.8,28,0,1,110,50,7,3,52,56,7,"few",30,"none","Suits","White Collar","Stat200_ONL"
"Female","Other",61,130,7,"Senior",3,3.3,34,0,1,80,0,7,6,60,61,8,"few",50,"Wonder Woman","Merlin BBC","Rick and Morty","Stat200_ONL"
"Male","Male",67,126,7,"Junior",1,3.8,33,0,3,95,150,8,1,53,60,4,"dozens",100,"Inception","Always Sunny in Philadelphia","Death Note","Stat200_ONL"
"Female","Female",69,110,7.5,"Sophomore",4,3.9,28,2,0,50,100,7,10,42,44,6,"hundreds",20,"The Silence of the Lambs","running man","rap of China","Stat200_ONL"
"Male","Male",67,140,9.5,"Sophomore",5,3.8,32,0,1,110,1000,6,5,46,47,4,"none",100,"Of Mice and Men","White Collar","Friends","Stat200_ONL"
"Female","Female",67,130,8,"Sophomore",3,3.9,25,2,0,60,2,7,5,46,45,7,"few",50,"The Day After Tomorrow","None","None","Stat200_ONL"
"Female","Female",65,119,7,"Sophomore",3.5,3.5,31,4,1,0,800,7.5,16,45,45,7,"few",27,"none","none","none","Stat200_ONL"
"Female","Female",62,105,7.5,"Junior",3,3.7,30,0,1,80,1,6.5,6,50,55,7,"few",80,"Kuch Kuch Hota Hai","gilmore girls","master of none","Stat200_ONL"
"Male","Male",74,210,11,"Junior",4,2.3,33,2,1,90,2,6,10,49,56,7,"few",20,"The Dark Knight","Game of Thrones","The Office","Stat200_ONL"
"Male","Male",71,150,9,"Junior",7,3.5,32,0,0,120,0,5,6,42,45,8,"few",50,"Spirited away","Simpsons","Parks and recreation","Stat200_ONL"
"Female","Female",66,120,8,"Sophomore",4,3.8,30,0,0,0,100,9,15,45,48,6,"one",10,"Interview with the vampire","Bones","none","Stat200_ONL"
"Female","Female",66,108,8,"Sophomore",5,4,31,0,1,0,1000,8,30,45,44,7,"dozens",80,"none","none","none","Stat200_ONL"
"Male","Male",71,149,10.5,"Freshman",2,3.7,34,0,1,101,22,7,8,48,50,7,"dozens",90,"The Dark Knight","Courage the Cowardly Dog","Rick and Morty","Stat200_ONL"
"Female","Female",62,150,8,"Sophomore",5,2,27,5,7,101,9,9,18,56,61,3,"one",80,"A Walk to Remember","Supernatural","Grey's Anatomy","Stat200_ONL"
"Female","Female",62,110,6,"Sophomore",4,3.1,30,3,0,0,70,8,7,48,51,7,"one",30,"none","none","none","Stat200_ONL"
"Male","Male",70,178,10.5,"Sophomore",2.5,3.1,32,1,1,20,28,7.5,10,46,50,9,"one",15,"Cars 2","ICarly","Deathnote","Stat200_ONL"
"Male","Male",73,215,10.5,"Junior",6.5,3.8,30,0,0,125,200,9.5,10,52,51,8,"hundreds",50,"Wolf Warriors 2","Hell's Kitchen","None","Stat200_ONL"
"Male","Male",72,170,11.5,"Sophomore",4,3.8,33,3,4,105,0,8,6,49,48,8,"millions",75,"Ikiru","Home Movies","Star Trek","Stat200_ONL"
"Male","Male",69,155,11,"Junior",3,3.3,32,3,1,85,120,8.5,4,50,57,7,"dozens",80,"Creed","Community","How I Met Your Mother","Stat200_ONL"
"Male","Male",72,230,13,"Junior",4,3.4,33,2,0,130,0,7.5,10,48,48,5,"few",10,"John Wick","Walking Dead","none","Stat200_ONL"
"Male","Male",68,160,10.5,"Junior",5,3.7,25,0,3,110,15,6,2,55,60,5,"one",60,"none","none","none","Stat200_ONL"
"Male","Male",72,185,10,"Freshman",2,3.5,33,1,1,0,300,10,3,57,62,7,"few",40,"Whiplash","none","none","Stat200_ONL"
"Male","Male",66,147,8.5,"Junior",5.5,3,33,0,0,60,150,7,5,50,55,8,"one",99,"rogue one","none","none","Stat200_ONL"
"Male","Male",71,153,9.5,"Sophomore",2.5,3,27,2,0,111,0,8,4,45,61,1,"hundreds",10,"none","""""none""""","""""none""""","Stat200_ONL"
"Male","Male",72,176,9.5,"Junior",3,3.7,32,0,0,90,0,7,6,47,48,7,"few",0,"The Rocky Horror Picture Show","Unreal","Black Mirror","Stat200_ONL"
"Male","Male",71,170,11.5,"Senior",5,3.6,26,3,1,60,10,6.5,2,47,47,7,"one",95,"The Emoji Movie","Better Call Saul","Narcos","Stat200_ONL"
"Female","Female",63,95,6.5,"Freshman",3,3.7,34,1,1,0,20,9,3,42,50,8,"few",10,"none","none","none","Stat200_ONL"
"Male","Male",70,159,12,"Sophomore",2,3.6,29,0,1,94,300,6.5,9,47,50,1,"few",50,"Pulp Fiction","Prison Break","Breaking Bad","Stat200_ONL"
"Male","Male",72,158,11.5,"Junior",2.5,3,32,2,2,110,200,8,5,53,60,2,"few",50,"Interstellar","Supernatural","Fringe","Stat200_ONL"
"Male","Male",69,138,10,"Senior",3,3.1,31,1,1,120,14,5,3,50,52,4,"dozens",35,"Hancock","Family Guy","American Dad","Stat200_ONL"
"Male","Male",72,148,9,"Sophomore",7,4,32,0,0,0,200,8,4,47,49,7,"few",99,"La La Land","Ellen Show","None","Stat200_ONL"
"Male","Male",72,185,10.5,"Sophomore",4,3.6,28,1,1,95,31,7,5,45,45,6,"one",90,"Inside Out","Game of Thrones","Dragonball","Stat200_ONL"
"Male","Male",72,142,9.5,"Sophomore",0.5,3.2,30,0,0,90,0,7,12,48,48,7,"few",50,"Exciled","none","none","Stat200_ONL"
"Female","Female",64,140,8.5,"Sophomore",7,3.8,29,3,0,55,80,6,22,54,54,7,"few",75,"Legally Blonde","Law and Order","The Office","Stat200_ONL"
"Male","Male",67,140,10,"Sophomore",4,2.7,25,7,3,60,1,7,5,42,39,7,"few",35,"District 9","Rick and Morty","Impractical Jokers","Stat200_ONL"
