"gender","genderID","height","weight","shoeSize","schoolYear","studyHr","GPA","ACT","pets","siblings","speed","cash","sleep","shoeNums","ageMother","ageFather","random","love","charity","movie","favTV1","favTV2","section"
"Male","Male",75,225,12,"Sophomore",4,3,26,5,5,105,0,6,7,48,52,9,"one",50,"Finding Nemo","none","none","Stat200_L1"
"Male","Male",66,138,10.5,"Senior",2,2.8,32,1,0,75,300,7.5,3,52,63,8,"few",50,"Interstellar","Stranger Things","Avatar: The Last Airbender","Stat200_L1"
"Female","Female",70,135,9.5,"Sophomore",4,3.5,35,2,1,0,0,4,10,47,51,8,"millions",50,"Shutter Island","Stranger Things","House of Cards","Stat200_L1"
"Female","Female",65,145,8.5,"Senior",3,3.7,29,0,0,80,0,7,8,52,50,6,"few",80,"none","none","none","Stat200_ONL"
"Female","Female",64,130,6.5,"Sophomore",2,2.9,29,0,1,80,1000,7,5,49,49,3,"few",3,"darknight","gossip girl","walkingdead","Stat200_ONL"
"Male","Male",70,187,12,"Sophomore",8,3.7,31,0,0,0,400,6,20,46,47,5,"few",5,"none","none","none","Stat200_ONL"
"Male","Male",67,142,10,"Sophomore",3.5,2.7,25,6,3,60,3,7,6,41,38,1,"dozens",20,"None","Impractical jokers","That's 70s Show","Stat200_ONL"
"Male","Male",69,183,9,"Sophomore",10,3.9,32,0,0,0,7,6,5,47,51,6,"few",40,"About Time","none","none","Stat200_ONL"
"Male","Male",69,168,8.5,"Sophomore",2,2.1,23,3,1,100,50,7,10,43,46,6,"hundreds",50,"God Father","none","none","Stat200_ONL"
"Male","Male",72,130,9,"Junior",4,2.8,32,0,1,50,14,8,4,46,50,4,"few",100,"Harry Potter","Game of Thrones","Black Mirror","Stat200_ONL"
"Female","Female",64,112,6,"Freshman",4,3.7,30,0,0,80,100,7,6,38,55,7,"few",50,"Call me by your name","The marvelous Mrs. maisel","13 reasons why","Stat200_ONL"
"Female","Female",64,120,6,"Sophomore",5,3.5,34,3,2,90,5,6.5,10,49,50,10,"few",100,"The Truman Show","Gossip Girl","Friends","Stat200_ONL"
"Female","Female",69,132,6.5,"Sophomore",5,3.5,28,0,0,100,10,6.5,12,50,53,7,"dozens",4,"detachment","keeping up with kardashian","none","Stat200_ONL"
"Male","Male",66,85,8.5,"Junior",2.5,3.7,32,0,0,0,0,7,0,35,35,3,"none",14,"none","none","none","Stat200_ONL"
"Male","Male",68,150,10.5,"Freshman",3,3.4,35,2,2,120,90,6.5,7,46,46,9,"thousands",10,"Forrest Gump","Walking Dead","Archer","Stat200_ONL"
"Male","Male",70,176,11,"Sophomore",4,3.5,34,0,1,0,0,6,5,40,43,6,"one",70,"3 Idiots","Suits","Flash","Stat200_ONL"
"Male","Male",69,135,10,"Sophomore",2,3.4,29,0,1,60,24,8.5,5,60,57,5,"dozens",2,"Dope","Shameless","Rick and Morty","Stat200_ONL"
"Male","Male",72,165,11,"Freshman",3.5,3,34,0,1,110,200,8,6,46,50,8,"millions",100,"The Shawshank Redemption","Black Mirror","The Crown","Stat200_ONL"
"Male","Male",70,175,9.5,"Sophomore",5,3.3,28,0,2,100,16,8,10,52,52,8,"few",80,"Moneyball","How I Met Your Mother","Parks and Recreation","Stat200_ONL"
"Female","Female",64,150,8,"Junior",6,3.3,26,0,1,100,1,8,20,37,37,7,"one",25,"Love Jones","Scandal","Power","Stat200_ONL"
"Female","Female",64,92,6.5,"Freshman",2.5,4,34,0,0,0,150,7.5,15,49,56,3,"dozens",25,"Her","none","none","Stat200_ONL"
"Female","Female",58,107,5.5,"Junior",3,3.5,30,5,1,0,40,8,3,65,63,7,"dozens",99,"Casablanca","Sherlock","The Good Place","Stat200_ONL"
"Male","Male",67,119,8,"Freshman",3,4,30,1,10,112,10,8,4,46,50,7,"dozens",100,"Star Wars","The Bigbang Theory","Black Mirror","Stat200_ONL"
"Male","Male",71,186,11.5,"Sophomore",5,4,35,0,3,90,76,7.5,8,53,54,2,"millions",50,"Indiana Jones and the Last Crusade","Supernatural","Black Mirror","Stat200_ONL"
"Male","Male",69,135,9,"Sophomore",5,3.7,32,0,1,100,23,7,6,49,51,7,"millions",100,"Fast and Furious: Tokyo Drift","Fast and Furious: Tokyo Drift","Fast and Furious: Tokyo Drift","Stat200_ONL"
"Male","Male",70,125,10,"Graduate",2,3.7,35,0,1,130,0,7.5,25,59,61,7,"dozens",100,"Lord of the Rings: Return of the King","Game of Thrones","Stranger Things","Stat200_ONL"
"Female","Female",67,120,7.5,"Junior",6,3.9,30,5,0,60,3,8,10,48,47,9,"one",10,"titanic","none","none","Stat200_ONL"
"Female","Female",64,123,7.5,"Sophomore",2.5,3.8,32,0,0,0,0,8,13,43,47,6,"few",50,"coco","Criminal Minds","Black Mirror","Stat200_ONL"
"Female","Female",62,85,6,"Sophomore",6.5,1.9,29,1,2,80,0,5.5,15,49,52,3,"dozens",80,"Rataouille","The Walking Dead","Friends","Stat200_ONL"
"Male","Male",73,200,13.5,"Freshman",4.5,3.9,30,3,0,100,1000,6.5,6,44,46,8,"none",10,"flipped","shameless","the 100","Stat200_ONL"
"Female","Female",68,126,8.5,"Senior",5,3.9,30,0,0,0,23,7.5,20,52,52,3,"few",10,"coco","hannibal","lie to me","Stat200_ONL"
"Male","Male",70,155,11,"Sophomore",2.5,4,35,2,0,65,21,7.5,8,57,59,3,"dozens",60,"Argo","Narcos","Survivor","Stat200_ONL"
"Male","Male",72,172,11.5,"Sophomore",3,3.9,30,2,3,101,62,7.5,7,52,52,1,"hundreds",100,"Inception","The Office","Parks and Recreation","Stat200_ONL"
"Female","Female",64,146,9,"Senior",0,3.7,20,24,3,110,0,9,12,51,50,2,"one",5,"none","how to get away with murder","pretty little liars","Stat200_ONL"
"Male","Male",66,150,9,"Freshman",2,4,35,0,2,0,100,7,2,47,47,9,"millions",100,"inception","sherlock","breaking bad","Stat200_ONL"
"Female","Female",60,103,5.5,"Senior",7,3.7,26,0,0,0,20,8,5,48,50,4,"one",20,"love rosie","none","none","Stat200_ONL"
"Male","Male",68,160,11,"Sophomore",3,3.9,35,3,0,102,37,7,7,59,58,7,"dozens",100,"Dial M for Murder","Friends","Law and Order","Stat200_ONL"
"Female","Female",64,148,8,"Sophomore",1,3.6,30,0,2,70,20,7,20,52,49,7,"few",75,"Stomp the Yard","Rupaul's Drag Race","TLC","Stat200_ONL"
"Male","Male",67,130,8.5,"Junior",8,3.9,28,3,0,105,1000,8.5,12,46,52,3,"few",0,"none","family guy","none","Stat200_ONL"
"Male","Male",67,145,11.5,"Freshman",1,3.7,29,0,1,89,300,7,1,52,46,1,"dozens",10,"It's Such A Beautiful Day","Avatar: Last Airbender","Durarara","Stat200_ONL"
"Male","Male",70,145,7.5,"Junior",8,3.8,32,0,0,0,200,8,5,49,48,7,"one",100,"12 Angry Men","None","None","Stat200_ONL"
"Male","Male",70,153,10.5,"Junior",1,3,27,1,2,90,22,8,7,48,50,4,"millions",100,"Coco","Peaky Blinders","Black mirror","Stat200_ONL"
"Male","Male",72,220,11,"Junior",6,3.5,34,3,1,168,15,6,35,52,60,1,"one",20,"Good Will Hunting","Suits","How I Met Your Mother","Stat200_ONL"
"Female","Female",64,108,6.5,"Senior",3,4,25,0,1,55,150,7,7,49,49,9,"one",0,"The Notebook","none","none","Stat200_ONL"
"Male","Male",69,155,10,"Freshman",5,3.9,29,0,0,0,100,7,15,42,45,3,"dozens",30,"The Hobbit","The flash","Game of throne","Stat200_ONL"
"Male","Male",72,150,11,"Senior",3,3.6,30,5,1,80,70,6.5,4,50,57,6,"thousands",15,"Step Brothers","Six Feet Under","Black Mirror","Stat200_ONL"
"Male","Male",65,108,8,"Other",3.5,4,35,0,2,0,14,6,4,51,53,1,"dozens",100,"Theory of Everything","Rick & Morty","none","Stat200_ONL"
"Male","Male",72,210,12,"Freshman",1,4,35,0,1,100,120,5,2,52,50,6,"hundreds",0,"none","none","none","Stat200_ONL"
"Male","Male",73,161,10.5,"Sophomore",5,3.6,33,0,0,95,9,8,4,43,52,8,"few",100,"none","Friends","How I Met Your Mother","Stat200_ONL"
"Female","Female",60,113,5,"Junior",3,3.8,26,3,1,115,10,7,20,48,56,7,"few",50,"titanic","friends","forensic files","Stat200_ONL"
"Female","Female",64,130,8,"Sophomore",3,3.3,27,4,1,120,0,8,15,63,65,8,"dozens",75,"none","That 70's Show","Black Mirror","Stat200_ONL"
"Male","Male",72,152,11.5,"Sophomore",4.5,3.7,35,1,0,110,140,8,8,50,50,7,"few",60,"Ace Ventura 2","It's Always Sunny in Philadelphia","The Office","Stat200_ONL"
"Male","Male",73,210,10.5,"Freshman",2,3.8,26,0,1,95,20,7,12,43,42,3,"few",15,"Sherlock Holmes","Myth Busters","The Office","Stat200_ONL"
"Male","Male",68,165,9,"Freshman",6.5,3.8,32,0,0,0,0,7,6,51,52,7,"few",80,"none","none","none","Stat200_ONL"
"Male","Male",67,84,8.5,"Sophomore",3,3.5,30,0,0,112,0,9,8,44,48,3,"one",100,"none","none","none","Stat200_ONL"
"Male","Male",67,147,8.5,"Freshman",0,3.6,29,0,0,50,100,7,5,48,51,7,"millions",100,"midnight runner","none","none","Stat200_ONL"
"Female","Female",64,125,7,"Freshman",8,4,31,0,1,45,200,7,20,43,43,3,"dozens",100,"Courage","NBA","none","Stat200_ONL"
"Male","Male",67,150,11,"Junior",1,3,34,2,2,120,20,7.5,12,47,56,4,"few",3,"Synecdoche_ New York","Fullmetal Alchemist: Brotherhood","Hunter x Hunter","Stat200_ONL"
"Male","Male",70,125,8.5,"Sophomore",4,3.7,35,0,1,60,10,7,6,50,54,7,"few",25,"none","none","none","Stat200_ONL"
"Female","Female",77,124,8.5,"Freshman",6,4,32,0,0,0,0,7,15,48,56,5,"few",3,"Princess Dairy","none","none","Stat200_ONL"
"Female","Female",60,115,7,"Freshman",3,4,35,0,2,80,20,8,10,41,45,7,"one",10,"none","Archer","Futurama","Stat200_ONL"
"Male","Male",74,135,10.5,"Freshman",3,3.7,35,0,1,70,400,8,7,44,45,6,"hundreds",50,"Inception","Prison Break","Westworld","Stat200_ONL"
"Female","Female",80,115,8,"Junior",5,3.2,32,2,2,89,20,7,8,52,56,4,"one",20,"dark knight","conan","none","Stat200_ONL"
"Male","Male",70,150,10.5,"Sophomore",4,3.4,31,0,3,70,49,6,6,45,42,5,"hundreds",10,"The Godfather","How I Met Your Mother","Game of Thrones","Stat200_ONL"
"Male","Male",63,121,6.5,"Other",2,3,18,0,3,100,40,5.5,7,65,65,9,"dozens",50,"Gladiator","none","none","Stat200_ONL"
"Male","Male",71,130,9.5,"Freshman",2,2.2,34,3,1,110,130,8.5,9,55,60,9,"hundreds",80,"Pulp Fiction","Breaking Bad","Wilfred","Stat200_ONL"
"Female","Female",62,100,6,"Sophomore",3,4,29,0,1,35,1000,7,10,49,50,6,"few",10,"Dead Poets Society","Games of Thrones","Godless","Stat200_ONL"
"Female","Female",63,120,7,"Sophomore",3,3.4,30,0,0,0,10,8,10,47,47,7,"few",65,"none","none","none","Stat200_ONL"
"Male","Male",65,130,8,"Junior",3,3.5,32,0,1,70,400,8,5,45,48,8,"dozens",24,"none","none","none","Stat200_ONL"
"Male","Male",82,130,8,"Junior",2,3.5,31,0,0,100,0,7.5,7,48,49,6,"one",100,"margin call","none","none","Stat200_ONL"
"Female","Female",67,114,8,"Freshman",6,4,32,0,0,0,0,8,10,52,54,4,"few",20,"about time","none","none","Stat200_ONL"
"Female","Female",64,114,5.5,"Senior",5,3.1,32,6,2,0,3,7.5,8,49,60,3,"dozens",5,"none","nonw","nonw","Stat200_ONL"
"Female","Female",94,96,12,"Sophomore",8,3.7,36,0,0,0,0,8,8,47,50,4,"none",12,"none","none","none","Stat200_ONL"
"Male","Male",68,164,11.5,"Sophomore",4,3.1,31,0,1,0,150,7,4,47,49,4,"dozens",50,"The Spongebob Movie","Drake & Josh","Big Bang Theory","Stat200_ONL"
"Male","Male",75,150,11.5,"Senior",2,3.5,30,1,1,99,66,7.5,4,48,49,6,"hundreds",20,"tale of princess kaguya","Black Mirror","My Hero Academia","Stat200_ONL"
"Female","Male",62,93,5,"Freshman",2.5,4,31,1,0,0,45,8,5,38,40,7,"few",60,"Your Name","Ghost Whisper","Criminal Mind","Stat200_ONL"
"Female","Female",68,125,9,"Senior",3,3.2,24,3,4,80,0,6,15,59,59,7,"few",50,"Sherlock Holmes: Games of Shadows","The Office","Spongebob","Stat200_ONL"
"Female","Female",63,104,6.5,"Junior",10,2.5,30,0,0,0,500,7,10,49,49,7,"few",10,"Flipped","Game of Thrones","none","Stat200_ONL"
"Female","Female",63,115,6.5,"Junior",2,3.4,30,0,1,80,20,8,12,52,52,3,"one",50,"Pursuit of Happyness","Friends","Greys Anatomy","Stat200_ONL"
"Female","Female",70,158,10,"Senior",5,3.3,27,0,2,100,7,6.5,20,57,60,9,"one",100,"Home Alone","Grey's Anatomy","Breaking Bad","Stat200_ONL"
"Male","Male",67,143,9,"Sophomore",4.5,2.6,34,2,1,80,80,7.5,3,58,60,1,"few",50,"Shaolin Soccer","none","none","Stat200_ONL"
"Male","Male",67,135,8.5,"Junior",1.5,3.2,23,1,1,61,38,6,7,53,55,7,"dozens",10,"titanic","how I met your mother","the office","Stat200_ONL"
"Male","Male",72,170,10.5,"Sophomore",4,2.5,34,0,1,80,0,6,5,46,51,1,"one",100,"The Gladiator","Black Mirror","Sherlock","Stat200_ONL"
"Male","Male",70,166,10.5,"Sophomore",2,3.3,33,2,1,140,1000,8,10,50,52,6,"hundreds",75,"The Dark Knight","Breaking Bad","How I Met Your Mother","Stat200_ONL"
"Male","Male",68,134,9,"Sophomore",1.5,3,29,3,2,100,10,8,4,54,54,6,"few",10,"Titanic","Two and a half men","Stranger Things","Stat200_ONL"
"Female","Female",65,97,7,"Junior",3,3.3,35,1,0,0,1000,9,10,49,50,4,"few",30,"coco","none","none","Stat200_ONL"
"Female","Female",63,116,5.5,"Junior",9,3.8,30,1,1,20,10,7,8,44,42,4,"one",50,"Loving Vincent","This is us","Big Bang","Stat200_ONL"
"Female","Female",64,122,6,"Sophomore",4,3.2,26,1,0,95,0,6,6,47,48,8,"one",20,"Titanic","Family Guy","Vampire Diaries","Stat200_ONL"
"Female","Female",60,103,5.5,"Senior",4,3.2,22,1,2,95,90,8,20,51,52,8,"hundreds",75,"none","The Office","Friends","Stat200_ONL"
"Female","Female",62,110,5.5,"Sophomore",3.5,3.1,29,0,1,70,5,6.5,6,52,62,2,"few",99,"Breakfast at Tiffany's","The Office","Game of Thrones","Stat200_ONL"
"Male","Male",70,162,10.5,"Junior",3,4,29,1,2,104,32,7,6,54,61,2,"few",86,"Step Brothers","The Office","That 70s Show","Stat200_ONL"
"Male","Male",70,155,12,"Freshman",5,3.9,35,1,1,140,0,8,5,42,50,9,"dozens",100,"Dunkirk","Suits","Silicon Valley","Stat200_ONL"
"Male","Male",72,145,9.5,"Sophomore",5,3.8,28,2,0,91,20,6,5,47,49,7,"one",0,"Your Name","Mad Men","Sherlock","Stat200_ONL"
"Female","Female",63,104,7,"Freshman",5,3.9,31,1,0,0,80,7,10,49,49,3,"few",70,"The Hunt","shameless","silicon valley","Stat200_ONL"
"Female","Female",66,118,6.5,"Sophomore",5.5,3.2,29,0,0,0,10,7,5,45,50,7,"few",50,"Inglourious Basterds","none","none","Stat200_ONL"
"Female","Female",63,120,7,"Sophomore",2,3.8,28,3,1,110,5,9,20,54,50,1,"few",30,"Gone Girl","How to get Away with Murder","Greys Anatomy","Stat200_ONL"
"Male","Male",70,129,8.5,"Junior",1.5,3.4,30,1,1,110,500,9,4,51,52,10,"millions",0,"none","Game of Thrones","Silicon Valley","Stat200_ONL"
"Male","Male",73,122,12,"Sophomore",3.5,2.5,30,2,0,110,15,6.5,5,46,49,2,"none",75,"Pulp Fiction","Curb your Enthusiasm","One Piece","Stat200_ONL"
"Male","Male",67,190,8.5,"Freshman",4,3.1,31,1,2,0,0,7,5,47,47,7,"few",10,"none","The big bang theory","Modern family","Stat200_ONL"
"Male","Male",68,140,9,"Junior",3,3.7,31,3,2,120,25,7.5,3,53,54,2,"thousands",15,"The Revenant","Silicon Valley","Friends","Stat200_ONL"
"Male","Male",74,210,12,"Sophomore",7,3.3,27,0,2,30,1,8.5,1,54,54,2,"thousands",0,"emperor's new groove","Bojack Horseman","Scrubs","Stat200_ONL"
"Male","Male",70,159,12,"Freshman",5.5,3.9,35,0,1,127,100,7.5,14,49,50,8,"one",30,"The Dark Knight","Black Mirror","White Collar","Stat200_ONL"
"Female","Female",68,180,7.5,"Freshman",4.5,4,29,1,1,0,100,5,35,46,49,5,"dozens",9,"none","none","none","Stat200_ONL"
"Male","Male",72,180,11,"Senior",1,3.4,31,0,0,160,30,6,13,48,50,6,"thousands",70,"Harry Potter","Friends","None","Stat200_ONL"
"Male","Male",67,140,9,"Junior",5.5,3.3,31,1,1,0,4,9,0,46,43,3,"one",2,"None","None","None","Stat200_ONL"
"Male","Male",72,124,10,"Junior",8,3.4,31,0,1,100,0,7,9,51,56,6,"millions",0,"snatch","Silicon Valley","Veronica Mars","Stat200_ONL"
"Female","Female",64,135,8,"Sophomore",2.5,3.1,27,0,0,45,30,7,3,54,60,5,"few",51,"Lady Bird","13 Reasons why","Spongebob","Stat200_ONL"
"Male","Male",72,155,11,"Freshman",2,3.6,33,1,2,90,150,7.5,3,51,56,3,"few",50,"Spiderman Homecoming","Agents of Shield","Bachelor","Stat200_ONL"
"Female","Female",67,130,7,"Junior",4,3.4,29,3,2,105,10,7,15,57,43,7,"few",70,"Independence Day","Spongebob","House of Cards","Stat200_ONL"
"Female","Female",72,134,7.5,"Graduate",5.5,4,34,7,0,0,10,8,5,50,50,7,"few",10,"Love actually","GOT","TBBT","Stat200_ONL"
"Male","Male",72,143,9.5,"Freshman",9,3.9,33,2,1,0,1000,7,7,43,42,7,"few",50,"Interstellar","None","None","Stat200_ONL"
"Male","Male",70,175,10,"Junior",1.5,3.7,32,1,2,80,70,7,7,50,52,3,"thousands",80,"The Dark Knight","The Office","Narcos","Stat200_ONL"
"Female","Female",67,145,9,"Sophomore",6,3.4,22,10,3,110,0,8,15,50,54,7,"dozens",50,"wolf of wall street","one tree hill","grey's anatomy","Stat200_ONL"
"Female","Female",66,110,7,"Sophomore",4,3.9,30,0,0,45,50,8.5,5,47,48,2,"few",50,"sunny","none","none","Stat200_ONL"
"Male","Male",70,182,9.5,"Freshman",4,3.9,32,0,0,85,40,7,10,48,48,7,"few",100,"Coco","none","none","Stat200_ONL"
"Male","Male",68,176,8,"Junior",8,4,33,0,2,0,0,7,7,41,49,8,"millions",20,"Farewell My Concubine","Game of Thrones","Stranger Things","Stat200_ONL"
"Male","Male",74,167,10.5,"Junior",1.5,3.6,26,0,0,80,40,7,6,47,65,10,"dozens",0,"Kingsman: The Secret Service","Doctor Who","Stargate","Stat200_ONL"
"Male","Male",75,180,12,"Junior",3,3.1,27,2,5,90,50,6,4,53,54,8,"thousands",50,"full metal jacket","the office","shameless","Stat200_ONL"
"Female","Female",66,160,9.5,"Senior",7,3.9,31,6,0,100,60,6.5,10,54,58,3,"few",50,"Inside Out","Dexter","Gilmore Girls","Stat200_ONL"
"Male","Male",73,90,10,"Junior",7.5,3.8,34,3,0,0,6,9.5,3,38,48,8,"one",3,"none","none","none","Stat200_ONL"
"Female","Female",61,110,6,"Sophomore",6,4,31,1,1,0,0,8,6,48,52,6,"few",50,"The Shawshank Redemption","none","none","Stat200_ONL"
"Female","Female",65,150,8.5,"Senior",3,3.9,27,0,1,92,100,7,60,44,50,4,"few",30,"Clueless","The Office","Friends","Stat200_ONL"
"Female","Female",66,233,10,"Other",4,3.4,31,1,1,88,8,6,1,55,51,7,"few",50,"Doctor Strange","Game of Thrones","Last Week Tonight with John Oliver","Stat200_ONL"
"Male","Male",66,140,8.5,"Junior",6,3.8,33,3,2,70,10,8,3,45,50,4,"few",90,"none","glee","friends","Stat200_ONL"
"Male","Male",70,160,10,"Junior",7,3,29,1,3,110,103,8,10,43,44,2,"thousands",50,"The Dark Knight","This Is Us","The Office","Stat200_ONL"
"Male","Male",67,132,8,"Junior",5,3.6,33,0,5,120,100,8,15,45,45,8,"few",5,"Forrest Gump","dynasty of Kangxi","Journey to the West","Stat200_ONL"
"Female","Female",63,80,5.5,"Sophomore",0,4,12,6,1,60,0,12,0,47,47,6,"millions",0,"none","none","none","Stat200_ONL"
"Male","Male",72,175,10.5,"Other",4,2,16,0,4,112,95,6,6,50,60,7,"few",100,"THere will be blood","Mr Robot","Friends","Stat200_ONL"
"Female","Female",64,125,7,"Freshman",1.5,3.9,29,0,2,95,100,8,6,52,52,6,"thousands",50,"La La Land","The Office","Black Mirror","Stat200_ONL"
"Male","Male",70,205,12,"Junior",5,3.3,27,1,2,137,86,8,5,57,59,7,"thousands",30,"4 Brothers","Game of Thrones","South Park","Stat200_ONL"
"Female","Female",68,154,7,"Freshman",9,4,30,1,0,0,10,7,10,52,53,7,"few",25,"Three Idiots","The Big Bang Theory","2 Broke Girls","Stat200_ONL"
"Male","Male",70,172,11,"Freshman",1.5,3.6,33,0,2,104,60,6,5,52,57,2,"thousands",80,"Forrest Gump","Game of Thrones","The End of the F***ing World","Stat200_ONL"
"Female","Female",63,145,5.5,"Junior",3,3.3,32,0,1,80,10,6.5,10,53,60,3,"few",99,"The Prestige","Gilmore Girls","Stranger Things","Stat200_ONL"
"Female","Female",83,100,7,"Senior",3,4,32,0,0,0,20,8,10,46,52,6,"few",10,"NONE","NONE","NONE","Stat200_ONL"
"Male","Male",68,180,10.5,"Freshman",4,3.6,34,1,1,90,0,6.5,4,54,62,5,"few",100,"Interstellar","Westworld","Game of Thrones","Stat200_ONL"
"Male","Male",70,160,9,"Junior",3,3,33,0,5,99,25,7,12,50,55,10,"dozens",100,"Cinderella Man","The Office","Monk","Stat200_ONL"
"Male","Male",65,120,8.5,"Senior",6,3.4,30,0,0,75,20,6.5,4,47,49,5,"few",20,"Thor Ragnarok","none","none","Stat200_ONL"
"Male","Male",65,115,8.5,"Freshman",1,3.9,35,1,1,60,100,8,2,45,57,6,"hundreds",80,"Zootopia","The Blacklist","Blindspot","Stat200_ONL"
"Female","Female",66,121,8.5,"Junior",3,3.7,34,4,0,0,110,7,4,51,50,3,"thousands",5,"manchester by the sea","the big bang theory","bojack horseman","Stat200_ONL"
"Male","Male",68,250,10,"Sophomore",1,2.7,30,0,2,90,10,6,6,39,41,4,"few",50,"Avatar","One Tree Hill","How I Met Your Mother","Stat200_ONL"
"Male","Male",75,185,13,"Junior",2,2.9,32,2,2,100,10,8,10,52,52,9,"thousands",100,"The Patriot","Game of Thrones","Westworld","Stat200_ONL"
"Male","Male",68,183,11.5,"Sophomore",1,2.8,29,2,1,90,5,7,6,52,55,1,"thousands",100,"Training Day","Shameless","Power","Stat200_ONL"
"Male","Male",70,185,10.5,"Junior",3,3.6,31,2,1,90,100,8,5,50,50,6,"thousands",0,"the room","curb your enthusiasm","louie","Stat200_ONL"
"Female","Female",66,110,7,"Freshman",7,4,32,0,0,0,20,7,15,49,56,9,"none",0,"none","none","none","Stat200_ONL"
"Male","Male",73,290,12.5,"Junior",8,3.6,29,5,1,90,150,8,3,50,53,2,"millions",25,"Interstellar","Breaking Bad","The 100","Stat200_ONL"
"Male","Male",69,150,10,"Freshman",7.5,3.4,34,0,1,90,60,6.5,7,46,57,1,"few",40,"The Dark Knight","The Office","House of Card","Stat200_ONL"
"Female","Female",64,110,6.5,"Junior",10,3.8,30,0,0,45,40,7,20,40,40,2,"few",55,"Dunkirk","The Bigbang Theory","Two broken girls","Stat200_ONL"
"Male","Male",70,165,10.5,"Sophomore",3,3.8,34,0,0,100,50,7,4,44,52,7,"hundreds",50,"Interstellar","Game of Thrones","Suits","Stat200_ONL"
"Male","Other",75,176,9,"Freshman",5,3.9,32,0,0,0,62,8.5,16,52,51,5,"thousands",13,"Life in a Day","Bojack Horseman","Gravity Falls","Stat200_ONL"
"Male","Male",68,173,10.5,"Graduate",2,2.8,29,5,1,85,40,8,5,53,55,6,"one",60,"Lord of the Rings Trilogy","The Wire","Scrubs","Stat200_ONL"
"Male","Male",66,127,8,"Freshman",8,4,33,2,0,62,30,8,10,45,46,2,"one",10,"Three Idiots","none","none","Stat200_ONL"
"Male","Male",74,206,13,"Junior",3,2.9,24,7,5,157,15,8,5,40,39,6,"thousands",0,"interstellar","Stranger Things","The Returned","Stat200_ONL"
"Male","Male",71,207,10.5,"Sophomore",3,3.5,29,0,1,115,0,7,10,62,63,8,"thousands",0,"Jumanji 2","The Walking Dead","Nikita","Stat200_ONL"
"Male","Male",72,86,10,"Sophomore",7,4,26,0,1,0,10,8,4,45,47,9,"few",10,"untouchable","the shield","2 broke girls","Stat200_ONL"
"Female","Female",67,143,9.5,"Senior",6,3.4,26,6,2,102,400,7,15,61,57,4,"few",85,"none","shameless","bloodline","Stat200_ONL"
"Male","Male",68,183,10,"Sophomore",2.5,4,29,0,1,0,41,9,5,49,53,10,"few",0,"none","none","none","Stat200_ONL"
"Female","Female",77,105,6.5,"Freshman",4.5,3.7,35,2,0,0,103,7,17,42,49,7,"dozens",5,"none","none","none","Stat200_ONL"
"Female","Female",66,84,6.5,"Senior",4,3.1,30,10,4,0,9,8,10,50,50,4,"dozens",3,"none","none","none","Stat200_ONL"
"Female","Female",64,130,7,"Sophomore",4,4,30,2,1,0,1,7,4,47,63,6,"millions",80,"big fish","rick and morty","doctor who","Stat200_ONL"
"Male","Male",69,165,10.5,"Sophomore",2,3.5,33,0,1,108,11,7,5,53,56,6,"millions",30,"none","none","none","Stat200_ONL"
"Male","Male",70,160,9.5,"Freshman",5.5,4,32,0,0,50,0,7.5,5,49,49,6,"few",66,"none","Person of Interest","Black Mirror","Stat200_ONL"
"Female","Female",67,121,8,"Freshman",2,3.9,33,0,0,62,0,8,10,46,49,7,"few",5,"interstella","gossip girl","Sherlock Holmes","Stat200_ONL"
"Female","Female",65,101,6.5,"Senior",2,2.9,29,0,1,0,0,7,12,57,60,4,"few",25,"none","Grey's anatomy","Scandal","Stat200_ONL"
